TransactionID,CustomerID,ProductID,TransactionDate,Quantity,Price
T09663,C0156,P039,2024-08-05 20:03:50,3,303.2
T09664,C0012,P001,2024-01-09 11:36:08,4,41.18
T09665,C0182,P016,2024-09-25 19:36:27,4,153.19
T09666,C0068,P057,2024-08-26 13:10:31,4,374.16
T09667,C0008,P010,2024-08-27 05:49:59,1,469.77
T09668,C0159,P065,2024-07-05 23:04:17,1,159.33
T09669,C0045,P059,2024-07-25 15:20:14,4,455.72
T09670,C0021,P064,2024-02-13 23:56:36,1,100.81
T09671,C0147,P076,2024-07-20 16:04:49,3,325.01
T09672,C0008,P095,2024-12-16 14:32:21,3,229.06
T09673,C0059,P048,2024-11-15 23:35:14,4,57.3
T09674,C0166,P061,2024-03-30 09:01:31,1,379.44
T09675,C0101,P024,2024-04-29 10:25:40,2,169.3
T09676,C0037,P013,2024-09-20 04:55:33,1,33.59
T09677,C0025,P065,2024-05-09 03:14:51,2,447.34
T09678,C0158,P058,2024-03-11 15:12:50,1,433.64
T09679,C0053,P080,2024-01-24 02:35:57,4,337.91
T09680,C0186,P029,2024-08-07 01:34:06,1,159.6
T09681,C0075,P080,2024-07-14 10:29:11,4,100.81
T09682,C0186,P061,2024-05-28 14:47:15,2,147.95
T09683,C0197,P057,2024-03-05 18:21:47,4,157.62
T09684,C0108,P018,2024-06-29 13:17:07,1,147.22
T09685,C0064,P076,2024-07-09 02:53:14,3,338.66
T09686,C0179,P063,2024-06-11 02:31:18,3,416.4
T09687,C0017,P007,2024-06-21 02:02:45,2,41.18
T09688,C0182,P075,2024-09-04 22:08:05,1,235.58
T09689,C0100,P081,2024-11-04 00:30:22,1,488.63
T09690,C0171,P089,2024-03-10 16:04:33,3,374.16
T09691,C0186,P048,2024-11-02 01:55:05,2,159.33
T09692,C0152,P012,2024-10-08 21:31:59,4,430.59
T09693,C0094,P010,2024-06-12 22:59:30,4,433.64
T09694,C0103,P011,2024-10-21 04:58:32,3,440.7
T09695,C0127,P047,2024-01-28 04:32:55,4,121.32
T09696,C0102,P070,2024-01-31 15:36:46,2,261.2
T09697,C0170,P086,2024-08-18 21:30:57,2,429.29
T09698,C0109,P054,2024-07-23 20:01:12,2,303.2
T09699,C0179,P026,2024-07-14 10:29:11,3,497.76
T09700,C0187,P039,2024-08-07 09:24:39,4,447.34
T09701,C0099,P040,2024-08-28 04:01:48,3,420.15
T09702,C0040,P096,2024-01-01 03:54:19,3,158.93
T09703,C0051,P068,2024-08-11 04:10:13,3,277.86
T09704,C0093,P068,2024-07-02 05:35:21,1,41.18
T09705,C0127,P068,2024-08-11 12:13:35,4,430.59
T09706,C0041,P059,2024-01-12 10:17:10,2,41.18
T09707,C0045,P094,2024-07-19 10:56:13,3,33.59
T09708,C0158,P095,2024-01-26 22:34:43,1,303.5
T09709,C0056,P081,2024-06-04 02:02:24,4,159.33
T09710,C0109,P011,2024-02-10 12:35:35,1,239.7
T09711,C0065,P022,2024-05-08 22:54:06,3,66.32
T09712,C0031,P059,2024-08-26 13:10:31,2,217.05
T09713,C0101,P002,2024-12-03 01:41:41,4,354.29
T09714,C0111,P029,2024-07-24 07:11:44,3,459.86
T09715,C0017,P074,2024-08-19 00:45:26,1,156.96
T09716,C0080,P088,2024-02-10 12:35:35,4,64.25
T09717,C0068,P063,2024-06-25 22:10:47,1,454.53
T09718,C0168,P010,2024-05-20 13:15:04,2,307.47
T09719,C0189,P066,2024-02-16 11:29:31,4,430.59
T09720,C0106,P068,2024-05-28 00:57:27,3,127.36
T09721,C0179,P043,2024-10-29 22:39:18,1,338.66
T09722,C0159,P036,2024-06-04 21:07:05,3,452.42
T09723,C0193,P066,2024-04-14 14:12:54,1,433.64
T09724,C0018,P100,2024-07-04 05:29:36,4,433.64
T09725,C0019,P029,2024-10-21 12:47:53,4,488.63
T09726,C0175,P050,2024-01-26 22:34:43,2,436.89
T09727,C0008,P012,2024-10-19 00:46:52,3,459.86
T09728,C0139,P074,2024-01-21 08:08:41,1,284.62
T09729,C0061,P018,2024-08-28 20:52:33,4,295.58
T09730,C0156,P067,2024-01-14 03:22:21,1,433.64
T09731,C0182,P025,2024-01-22 14:14:26,4,26.99
T09732,C0034,P019,2024-04-09 16:45:10,3,165.3
T09733,C0198,P008,2024-04-04 03:50:45,4,48.69
T09734,C0114,P068,2024-01-05 18:43:06,3,303.2
T09735,C0126,P063,2024-04-13 20:04:25,3,303.2
T09736,C0106,P067,2024-06-19 23:01:44,1,374.16
T09737,C0031,P045,2024-07-14 19:37:54,2,497.76
T09738,C0018,P033,2024-10-24 00:10:41,3,26.99
T09739,C0153,P057,2024-03-10 02:20:47,1,338.66
T09740,C0008,P054,2024-01-19 03:12:55,2,307.47
T09741,C0177,P019,2024-12-05 01:12:30,2,48.69
T09742,C0126,P040,2024-05-09 16:33:17,4,114.2
T09743,C0082,P010,2024-08-23 02:14:14,4,447.34
T09744,C0028,P089,2024-03-02 16:59:31,4,433.64
T09745,C0154,P021,2024-09-08 08:52:51,1,427.61
T09746,C0139,P093,2024-10-09 13:52:57,4,338.66
T09747,C0004,P036,2024-12-08 09:46:41,2,137.54
T09748,C0145,P020,2024-07-12 10:33:55,2,350.13
T09749,C0025,P022,2024-03-18 04:33:39,1,137.54
T09750,C0160,P048,2024-09-18 09:38:21,3,66.32
T09751,C0073,P066,2024-12-10 06:40:49,4,159.6
T09752,C0091,P012,2024-04-26 17:37:36,3,295.58
T09753,C0113,P078,2024-08-27 19:54:49,1,440.7
T09754,C0099,P094,2024-03-21 15:10:10,2,454.53
T09755,C0073,P022,2024-12-27 18:20:31,4,330.05
T09756,C0131,P071,2024-04-14 01:19:59,4,417.37
T09757,C0069,P077,2024-10-22 12:08:25,3,284.62
T09758,C0082,P034,2024-07-15 07:02:39,2,456.28
T09759,C0141,P090,2024-06-04 00:03:44,3,440.7
T09760,C0060,P061,2024-10-21 20:29:28,2,261.2
T09761,C0121,P048,2024-08-11 12:13:35,1,217.05
T09762,C0029,P011,2024-01-29 19:25:10,4,455.72
T09763,C0053,P075,2024-12-11 13:46:30,3,137.54
T09764,C0013,P019,2024-11-17 06:14:00,4,455.72
T09765,C0139,P005,2024-04-22 18:28:54,1,374.16
T09766,C0075,P047,2024-03-20 23:29:34,3,433.64
T09767,C0135,P092,2024-06-04 02:15:24,4,404.4
T09768,C0126,P078,2024-12-03 18:01:55,3,330.05
T09769,C0166,P039,2024-08-03 06:21:11,4,304.94
T09770,C0086,P071,2024-12-21 00:45:52,4,304.94
T09771,C0175,P091,2024-05-19 06:37:56,1,44.12
T09772,C0065,P071,2024-07-12 13:34:04,3,55.99
T09773,C0049,P006,2024-10-21 12:47:53,1,433.64
T09774,C0145,P038,2024-03-10 16:04:33,3,18.82
T09775,C0159,P035,2024-03-11 17:07:12,2,126.34
T09776,C0088,P001,2024-06-29 13:17:07,3,239.7
T09777,C0093,P028,2024-10-11 21:32:34,2,44.12
T09778,C0153,P055,2024-01-14 04:59:39,3,433.64
T09779,C0057,P026,2024-07-25 15:20:14,3,385.37
T09780,C0120,P014,2024-03-16 17:26:03,4,114.2
T09781,C0188,P029,2024-07-03 07:27:54,1,284.62
T09782,C0015,P088,2024-08-11 07:01:49,3,307.47
T09783,C0118,P069,2024-10-22 08:13:50,3,456.28
T09784,C0048,P069,2024-04-29 10:25:40,4,385.37
T09785,C0031,P049,2024-03-26 00:51:36,4,330.05
T09786,C0053,P035,2024-08-02 21:41:32,4,16.08
T09787,C0017,P088,2024-06-10 11:46:13,2,303.5
T09788,C0068,P028,2024-04-28 02:14:05,4,274.94
T09789,C0198,P027,2024-02-27 16:09:00,1,277.86
T09790,C0024,P059,2024-06-10 11:46:13,3,137.54
T09791,C0107,P095,2024-01-20 04:52:14,3,169.3
T09792,C0187,P026,2024-01-18 16:04:46,2,126.34
T09793,C0031,P004,2024-05-08 03:42:39,3,66.32
T09794,C0072,P029,2024-01-24 06:58:00,2,159.33
T09795,C0104,P051,2024-01-21 08:08:41,4,30.59
T09796,C0113,P029,2024-02-21 11:11:20,3,433.64
T09797,C0119,P078,2024-03-25 07:41:04,3,304.94
T09798,C0148,P036,2024-08-19 04:22:17,4,147.95
T09799,C0105,P047,2024-03-04 04:39:40,1,147.22
T09800,C0175,P076,2024-11-17 17:56:48,1,372.55
T09801,C0169,P066,2024-07-22 09:54:09,1,235.58
T09802,C0117,P030,2024-10-05 02:02:48,4,126.34
T09803,C0191,P001,2024-02-13 23:56:36,2,497.76
T09804,C0055,P076,2024-02-06 03:27:17,2,433.64
T09805,C0155,P092,2024-09-04 11:39:30,2,65.16
T09806,C0106,P048,2024-08-19 00:45:26,3,447.34
T09807,C0021,P087,2024-08-11 04:10:13,1,156.96
T09808,C0165,P083,2024-04-28 14:16:10,1,379.44
T09809,C0004,P054,2024-04-14 12:03:56,1,64.25
T09810,C0183,P048,2024-09-30 18:17:00,4,159.33
T09811,C0151,P097,2024-10-13 16:15:16,4,447.23
T09812,C0106,P040,2024-02-21 04:21:27,1,469.77
T09813,C0200,P017,2024-09-26 23:20:59,2,155.65
T09814,C0091,P062,2024-04-17 00:48:43,1,429.29
T09815,C0065,P046,2024-09-27 23:40:32,1,65.16
T09816,C0025,P014,2024-08-22 05:45:56,4,303.2
T09817,C0152,P020,2024-02-28 16:08:32,1,436.89
T09818,C0136,P025,2024-03-23 05:58:54,4,337.91
T09819,C0125,P045,2024-07-06 00:13:42,4,299.93
T09820,C0102,P038,2024-07-08 16:06:55,1,399.34
T09821,C0031,P029,2024-05-16 09:05:38,2,416.35
T09822,C0071,P019,2024-12-26 21:34:07,1,350.13
T09823,C0090,P085,2024-01-23 12:53:51,3,354.29
T09824,C0161,P064,2024-01-11 14:19:36,4,374.16
T09825,C0175,P029,2024-10-12 08:20:33,2,277.86
T09826,C0175,P084,2024-08-07 09:24:39,2,300.68
T09827,C0152,P003,2024-05-22 21:58:39,3,469.77
T09828,C0055,P053,2024-08-15 21:51:12,4,33.59
T09829,C0018,P076,2024-04-16 21:50:49,2,55.99
T09830,C0021,P061,2024-06-23 14:05:49,3,354.81
T09831,C0126,P028,2024-11-01 09:20:07,1,416.4
T09832,C0019,P054,2024-10-22 08:13:50,4,346.3
T09833,C0119,P008,2024-04-06 03:41:22,3,121.32
T09834,C0039,P091,2024-06-09 15:20:30,4,417.37
T09835,C0108,P013,2024-08-25 05:43:29,3,488.63
T09836,C0053,P064,2024-09-11 20:41:10,3,16.08
T09837,C0173,P079,2024-05-23 19:17:40,4,335.84
T09838,C0156,P025,2024-05-18 05:03:08,2,437.65
T09839,C0091,P014,2024-08-03 21:42:27,4,455.72
T09840,C0013,P001,2024-01-31 19:34:22,2,456.28
T09841,C0117,P065,2024-09-21 22:21:26,3,26.26
T09842,C0103,P053,2024-05-10 03:22:49,1,100.81
T09843,C0109,P085,2024-02-05 19:46:58,4,33.59
T09844,C0142,P054,2024-01-25 09:29:44,3,229.06
T09845,C0155,P087,2024-01-07 09:51:12,3,147.95
T09846,C0052,P018,2024-03-30 23:37:50,3,307.47
T09847,C0119,P026,2024-04-07 14:32:58,3,396.34
T09848,C0179,P048,2023-12-31 03:27:43,4,303.5
T09849,C0136,P043,2024-08-20 02:24:47,3,427.61
T09850,C0084,P062,2024-02-01 08:58:02,3,346.3
T09851,C0117,P061,2024-06-29 13:17:07,2,239.7
T09852,C0059,P080,2024-09-28 06:07:52,1,429.29
T09853,C0049,P096,2024-07-18 00:10:42,3,416.4
T09854,C0199,P097,2024-05-16 03:37:41,3,430.59
T09855,C0074,P040,2024-04-03 03:46:50,3,429.31
T09856,C0049,P067,2024-07-23 12:30:30,1,169.3
T09857,C0038,P055,2024-06-24 10:10:17,3,452.42
T09858,C0108,P047,2024-09-20 04:55:33,1,147.95
T09859,C0025,P021,2024-11-17 17:56:48,4,290.17
T09860,C0173,P070,2024-10-07 21:52:59,1,137.54
T09861,C0119,P096,2024-08-27 22:57:39,1,389.2
T09862,C0072,P020,2024-07-14 10:29:11,3,497.76
T09863,C0101,P062,2024-09-22 00:00:09,3,417.37
T09864,C0179,P062,2024-07-12 10:33:55,3,100.81
T09865,C0135,P080,2024-10-24 08:30:27,4,337.22
T09866,C0131,P030,2024-07-24 17:40:37,4,350.13
T09867,C0179,P019,2024-08-05 20:03:50,2,284.62
T09868,C0024,P083,2024-03-29 01:28:17,1,404.4
T09869,C0098,P027,2024-03-13 04:00:25,1,157.62
T09870,C0179,P061,2024-08-04 15:35:01,1,290.17
T09871,C0046,P088,2024-04-05 04:56:24,4,354.81
T09872,C0152,P018,2024-09-03 03:40:56,4,330.05
T09873,C0068,P053,2024-08-11 12:13:35,3,319.34
T09874,C0016,P043,2024-01-31 01:11:48,2,456.28
T09875,C0145,P024,2024-03-11 03:22:29,2,159.33
T09876,C0165,P041,2024-01-22 19:36:33,3,147.22
T09877,C0093,P040,2024-05-16 09:05:38,3,277.86
T09878,C0092,P045,2024-08-24 09:50:55,2,299.93
T09879,C0175,P038,2024-08-18 21:30:57,2,290.17
T09880,C0165,P093,2024-03-25 07:41:04,4,456.28
T09881,C0092,P090,2024-06-14 08:41:48,2,459.86
T09882,C0067,P022,2024-12-01 22:55:38,2,66.32
T09883,C0190,P069,2024-12-18 11:46:16,4,158.93
T09884,C0194,P017,2024-10-08 06:27:20,3,372.55
T09885,C0035,P042,2024-04-09 07:28:17,1,366.07
T09886,C0171,P068,2024-10-12 03:12:30,3,16.08
T09887,C0094,P075,2024-08-18 21:30:57,2,416.4
T09888,C0099,P067,2024-02-25 14:08:11,3,417.37
T09889,C0013,P041,2024-06-04 21:07:05,4,372.55
T09890,C0124,P051,2024-03-23 02:59:36,3,416.4
T09891,C0172,P028,2024-04-27 01:00:06,1,217.05
T09892,C0046,P019,2024-03-26 22:55:37,4,33.59
T09893,C0026,P087,2024-09-04 11:39:30,3,299.93
T09894,C0197,P043,2024-12-17 13:01:28,2,389.2
T09895,C0084,P084,2024-09-30 23:30:02,3,277.86
T09896,C0119,P083,2024-12-26 03:09:48,4,169.3
T09897,C0192,P003,2024-09-23 06:44:40,3,153.19
T09898,C0183,P091,2024-07-28 00:09:49,1,481.78
T09899,C0149,P085,2024-03-31 03:46:52,2,454.53
T09900,C0184,P043,2024-10-02 16:00:54,2,399.34
T09901,C0104,P027,2024-04-20 08:12:59,2,114.2
T09902,C0109,P031,2024-01-17 10:01:00,4,307.47
T09903,C0177,P097,2024-08-15 10:18:31,1,274.94
T09904,C0156,P036,2024-07-29 06:11:19,3,33.59
T09905,C0001,P083,2024-11-27 08:06:10,4,261.2
T09906,C0129,P077,2024-01-31 11:17:38,3,100.81
T09907,C0136,P003,2024-10-04 20:44:00,2,366.07
T09908,C0101,P055,2024-09-25 01:45:49,2,126.34
T09909,C0156,P058,2024-05-08 22:54:06,2,437.65
T09910,C0031,P093,2024-07-28 06:29:59,3,436.89
T09911,C0165,P003,2024-01-05 13:14:07,2,147.95
T09912,C0179,P054,2024-08-15 03:03:51,2,440.7
T09913,C0082,P041,2024-11-24 17:22:38,2,447.23
T09914,C0119,P096,2024-07-17 08:52:39,2,156.96
T09915,C0131,P061,2024-04-28 14:38:55,2,295.58
T09916,C0009,P072,2024-11-09 20:42:09,4,146.85
T09917,C0164,P067,2024-09-01 18:30:22,1,157.62
T09918,C0171,P057,2024-04-27 01:00:06,2,159.33
T09919,C0177,P079,2024-12-23 23:09:50,2,127.36
T09920,C0184,P100,2024-11-28 19:01:58,2,374.16
T09921,C0116,P062,2024-12-23 18:22:03,1,217.05
T09922,C0057,P036,2024-08-19 08:16:57,1,456.28
T09923,C0075,P038,2024-10-21 04:58:32,3,452.42
T09924,C0102,P081,2024-07-14 14:57:44,4,427.61
T09925,C0009,P017,2024-03-16 17:26:03,2,307.47
T09926,C0162,P062,2024-10-21 20:29:28,2,121.32
T09927,C0086,P062,2024-05-15 10:49:01,1,137.54
T09928,C0081,P018,2024-07-01 14:11:51,2,430.59
T09929,C0113,P021,2024-09-23 20:32:31,3,48.69
T09930,C0064,P086,2024-10-04 20:42:53,2,404.4
T09931,C0138,P035,2024-05-30 03:34:49,4,456.28
T09932,C0096,P059,2024-01-20 12:30:32,4,263.55
T09933,C0068,P059,2024-03-31 03:46:52,2,121.32
T09934,C0126,P034,2024-02-18 00:12:39,4,235.58
T09935,C0092,P095,2024-12-10 16:00:56,1,277.86
T09936,C0132,P032,2024-02-27 22:16:22,4,307.47
T09937,C0152,P067,2024-08-23 15:53:27,4,41.18
T09938,C0172,P025,2024-01-13 09:31:27,2,147.22
T09939,C0122,P035,2024-07-07 23:53:12,4,325.01
T09940,C0137,P028,2024-09-29 10:16:02,2,41.18
T09941,C0194,P020,2024-07-25 17:05:14,1,420.15
T09942,C0174,P002,2024-11-08 14:50:40,3,196.4
T09943,C0035,P057,2024-12-11 17:46:24,3,429.31
T09944,C0075,P059,2024-11-04 00:30:22,4,307.47
T09945,C0107,P003,2024-11-17 04:21:44,1,159.6
T09946,C0054,P029,2024-12-15 04:43:29,2,169.3
T09947,C0079,P036,2024-11-01 06:54:57,4,137.54
T09948,C0102,P004,2024-05-22 21:58:39,1,295.58
T09949,C0111,P078,2024-02-06 16:22:41,2,156.96
T09950,C0013,P040,2024-04-21 19:52:01,2,235.58
T09951,C0175,P005,2024-02-17 18:50:52,4,41.18
T09952,C0193,P063,2024-05-24 09:36:07,1,239.7
T09953,C0148,P050,2024-04-09 07:28:17,4,16.08
T09954,C0121,P046,2024-01-22 19:40:43,3,44.12
T09955,C0184,P057,2024-11-11 10:44:12,3,121.32
T09956,C0082,P022,2024-01-04 07:47:38,4,350.13
T09957,C0160,P059,2024-02-04 00:31:54,4,304.94
T09958,C0148,P037,2024-06-13 02:56:04,4,229.06
T09959,C0193,P076,2024-10-04 20:42:53,1,366.07
T09960,C0116,P069,2024-02-22 14:01:23,2,147.95
T09961,C0101,P055,2024-12-09 11:44:44,1,300.68
T09962,C0191,P046,2024-01-31 14:10:21,2,44.12
T09963,C0090,P030,2024-01-20 12:30:32,4,220.91
T09964,C0171,P060,2024-10-22 02:45:04,1,299.93
T09965,C0034,P026,2024-05-15 10:49:01,3,158.93
T09966,C0162,P003,2024-07-20 10:39:52,3,481.78
T09967,C0037,P084,2024-01-13 09:31:27,3,389.2
T09968,C0152,P029,2024-03-14 17:22:52,4,157.62
T09969,C0197,P075,2024-05-11 17:59:31,3,66.32
T09970,C0093,P047,2024-07-11 12:42:08,2,159.33
T09971,C0023,P036,2024-12-03 21:30:15,4,372.55
T09972,C0176,P029,2024-09-01 11:18:51,2,263.55
T09973,C0101,P097,2024-08-13 10:30:05,2,26.99
T09974,C0012,P057,2024-11-27 17:12:27,1,100.81
T09975,C0048,P022,2024-01-30 22:40:57,4,307.47
T09976,C0102,P093,2024-06-03 19:17:36,2,64.25
T09977,C0024,P029,2024-02-23 13:28:08,1,33.59
T09978,C0109,P049,2024-09-25 19:36:27,1,404.4
T09979,C0090,P073,2024-01-06 13:22:36,2,295.58
T09980,C0050,P096,2024-07-10 07:04:02,4,147.22
T09981,C0129,P084,2024-01-18 09:04:29,3,155.65
T09982,C0154,P021,2024-09-10 09:50:48,2,433.64
T09983,C0162,P072,2024-04-05 03:20:25,3,319.34
T09984,C0186,P059,2024-01-13 09:31:27,4,299.93
T09985,C0099,P059,2024-04-08 00:01:00,1,389.2
T09986,C0113,P018,2024-08-15 13:06:00,1,396.34
T09987,C0073,P057,2024-05-16 01:56:32,1,156.96
T09988,C0104,P100,2024-09-08 14:32:15,1,399.34
T09989,C0067,P081,2024-03-10 12:56:52,2,263.55
T09990,C0111,P075,2024-03-18 06:01:51,1,337.91
T09991,C0054,P027,2024-01-22 14:14:26,3,239.7
T09992,C0045,P011,2024-01-17 03:47:03,1,261.2
T09993,C0141,P056,2024-08-16 19:39:33,4,159.6
T09994,C0065,P089,2024-08-10 15:04:27,3,350.13
T09995,C0141,P050,2024-07-18 20:01:21,1,66.32
T09996,C0194,P045,2024-07-18 02:51:22,2,277.86
T09997,C0044,P086,2024-11-17 06:14:00,2,277.86
T09998,C0100,P028,2024-11-29 19:49:24,2,290.17
T09999,C0179,P003,2024-06-08 14:47:32,4,127.36
T10000,C0049,P038,2024-07-18 20:01:21,4,354.81
T10001,C0162,P062,2024-09-13 08:28:58,1,433.64
T10002,C0156,P025,2024-01-16 15:56:05,2,26.99
T10003,C0088,P001,2024-04-03 03:46:50,3,404.4
T10004,C0111,P004,2024-09-25 01:50:13,1,354.81
T10005,C0199,P086,2024-12-15 21:18:12,4,222.95
T10006,C0091,P062,2024-08-16 08:44:30,4,44.12
T10007,C0165,P040,2024-07-14 19:37:54,1,300.68
T10008,C0125,P025,2024-05-05 13:03:41,2,158.93
T10009,C0126,P070,2024-07-24 17:40:37,2,30.59
T10010,C0162,P050,2024-02-12 15:27:25,4,41.18
T10011,C0087,P061,2024-10-20 16:20:50,1,330.05
T10012,C0054,P036,2024-11-11 10:44:12,2,299.93
T10013,C0145,P049,2024-08-28 20:52:33,4,277.86
T10014,C0093,P081,2024-02-15 17:18:56,2,64.38
T10015,C0141,P028,2024-01-01 16:46:56,4,159.33
T10016,C0032,P088,2024-04-06 16:23:53,2,100.81
T10017,C0079,P073,2024-03-26 18:01:53,4,469.77
T10018,C0056,P062,2024-03-03 09:40:08,1,217.05
T10019,C0199,P038,2024-01-31 19:48:04,4,44.12
T10020,C0049,P003,2024-04-25 18:50:36,3,447.34
T10021,C0102,P021,2024-12-21 02:16:46,2,147.95
T10022,C0075,P015,2024-03-12 21:51:40,3,396.34
T10023,C0145,P003,2024-01-07 09:51:12,4,338.66
T10024,C0192,P074,2024-01-23 12:53:51,1,455.72
T10025,C0045,P064,2024-01-30 22:40:57,3,217.05
T10026,C0001,P081,2024-11-11 10:44:12,2,95.69
T10027,C0048,P017,2024-01-17 19:40:55,2,429.29
T10028,C0004,P054,2024-01-30 17:23:03,4,429.29
T10029,C0022,P078,2024-07-23 12:30:30,4,469.77
T10030,C0166,P091,2024-02-13 16:15:35,3,304.94
T10031,C0068,P016,2024-03-13 22:33:34,3,447.34
T10032,C0141,P019,2024-06-19 06:55:10,3,299.93
T10033,C0102,P028,2024-03-31 19:29:30,2,26.99
T10034,C0185,P053,2024-10-17 02:10:15,2,366.07
T10035,C0031,P040,2024-02-01 08:58:02,1,459.86
T10036,C0147,P009,2024-09-11 11:58:00,2,156.96
T10037,C0098,P076,2024-04-06 10:30:48,4,437.65
T10038,C0013,P043,2024-03-14 11:55:39,3,126.34
T10039,C0023,P089,2024-08-19 00:45:26,4,325.01
T10040,C0141,P008,2024-12-03 21:30:15,2,137.54
T10041,C0113,P024,2024-07-08 19:55:52,1,235.58
T10042,C0013,P067,2024-09-01 11:18:51,1,217.05
T10043,C0002,P081,2024-02-29 03:49:04,2,290.17
T10044,C0046,P085,2024-05-24 09:32:01,3,346.3
T10045,C0166,P069,2024-06-15 17:12:53,3,437.65
T10046,C0175,P059,2024-01-04 14:19:41,4,433.64
T10047,C0141,P020,2024-03-10 16:04:33,1,114.2
T10048,C0091,P095,2024-04-06 10:33:06,4,66.32
T10049,C0146,P096,2024-08-12 05:20:19,1,404.4
T10050,C0181,P026,2024-02-06 15:02:30,1,433.64
T10051,C0061,P076,2024-04-06 16:23:53,4,469.77
T10052,C0104,P058,2024-08-23 09:06:06,3,30.59
T10053,C0076,P003,2024-12-26 14:40:03,2,447.23
T10054,C0081,P007,2024-08-28 02:11:58,4,33.59
T10055,C0045,P065,2024-04-17 00:48:43,3,372.55
T10056,C0003,P022,2024-06-16 21:51:16,4,350.13
T10057,C0165,P023,2024-10-15 18:21:07,3,416.4
T10058,C0139,P010,2024-03-19 01:04:53,4,137.54
T10059,C0120,P052,2024-03-05 23:39:40,1,307.47
T10060,C0054,P078,2024-05-27 09:32:58,3,299.93
T10061,C0086,P081,2024-04-06 10:30:48,4,41.18
T10062,C0189,P094,2023-12-31 06:53:54,4,295.58
T10063,C0076,P059,2024-12-11 03:05:50,4,404.4
T10064,C0049,P071,2024-10-20 16:20:50,2,416.35
T10065,C0109,P050,2024-10-30 12:42:57,1,41.18
T10066,C0099,P059,2024-07-05 23:41:15,4,95.69
T10067,C0065,P014,2024-12-27 17:31:24,3,396.34
T10068,C0021,P086,2024-07-11 20:27:51,3,156.96
T10069,C0190,P038,2024-01-18 01:32:18,2,385.37
T10070,C0017,P013,2024-03-04 04:39:40,1,16.08
T10071,C0119,P030,2024-11-01 06:54:57,3,433.64
T10072,C0051,P083,2024-11-24 11:49:48,3,235.58
T10073,C0054,P088,2024-09-25 06:56:25,4,263.55
T10074,C0139,P043,2024-09-17 09:01:18,1,156.96
T10075,C0053,P050,2024-05-02 14:16:38,2,304.94
T10076,C0075,P038,2024-03-23 00:07:54,1,57.3
T10077,C0037,P015,2024-08-03 21:42:27,1,303.2
T10078,C0141,P075,2024-05-28 18:07:55,2,354.81
T10079,C0186,P016,2024-10-22 08:13:50,4,299.93
T10080,C0143,P023,2024-06-13 02:56:04,2,452.42
T10081,C0017,P034,2024-06-13 02:56:04,3,263.55
T10082,C0051,P022,2024-09-06 12:12:21,1,488.63
T10083,C0109,P004,2024-05-21 09:00:57,2,137.54
T10084,C0118,P096,2024-05-06 23:15:01,4,354.81
T10085,C0013,P094,2024-07-22 23:34:18,1,452.42
T10086,C0177,P008,2024-03-26 22:55:37,2,137.54
T10087,C0127,P052,2024-02-15 07:07:11,2,126.34
T10088,C0055,P063,2024-01-17 10:01:00,2,396.34
T10089,C0046,P033,2024-09-30 00:40:17,2,121.32
T10090,C0149,P043,2024-02-27 16:51:17,4,65.16
T10091,C0118,P043,2024-09-12 04:48:36,1,303.5
T10092,C0139,P038,2024-04-14 11:32:12,2,44.12
T10093,C0158,P007,2024-01-31 19:48:04,2,235.58
T10094,C0028,P012,2024-06-27 12:03:16,1,379.44
T10095,C0161,P072,2024-10-04 01:18:02,1,416.4
T10096,C0103,P061,2024-10-01 14:05:25,2,430.59
T10097,C0008,P009,2024-05-22 04:00:43,4,374.16
T10098,C0098,P075,2024-10-12 03:25:58,4,277.86
T10099,C0156,P036,2024-01-20 17:46:34,3,430.59
T10100,C0161,P038,2024-06-20 04:11:50,3,65.16
T10101,C0147,P039,2024-12-23 18:36:04,2,481.78
T10102,C0065,P080,2024-07-03 07:27:54,4,399.34
T10103,C0023,P021,2024-02-04 07:44:22,3,374.16
T10104,C0034,P015,2024-01-20 04:52:14,3,274.94
T10105,C0049,P054,2024-05-08 22:24:58,4,165.3
T10106,C0156,P025,2024-11-27 05:40:32,4,300.68
T10107,C0065,P095,2024-11-10 18:24:04,1,303.2
T10108,C0183,P041,2024-10-23 17:24:22,2,274.94
T10109,C0128,P028,2024-05-06 13:06:06,2,128.53
T10110,C0050,P062,2024-06-03 19:17:36,1,126.34
T10111,C0170,P092,2024-03-27 07:31:28,3,374.16
T10112,C0077,P022,2024-04-20 08:12:59,1,157.62
T10113,C0127,P058,2024-06-02 10:00:57,4,416.35
T10114,C0166,P062,2024-09-19 03:29:48,1,100.81
T10115,C0173,P086,2024-11-02 20:33:22,3,456.28
T10116,C0087,P081,2024-06-12 22:59:30,2,374.16
T10117,C0085,P059,2024-12-01 20:44:37,4,303.2
T10118,C0173,P045,2024-12-03 12:54:48,2,454.53
T10119,C0039,P083,2024-08-02 09:54:08,1,456.28
T10120,C0004,P095,2024-05-28 00:57:27,4,64.38
T10121,C0157,P054,2024-03-31 16:50:02,4,366.07
T10122,C0076,P024,2024-04-21 19:52:01,1,337.91
T10123,C0067,P059,2024-08-20 15:26:04,3,159.6
T10124,C0032,P094,2024-07-21 03:18:31,3,354.29
T10125,C0157,P036,2024-09-30 11:36:49,2,33.59
T10126,C0081,P095,2024-11-02 10:20:14,2,374.16
T10127,C0197,P027,2024-09-17 15:12:23,2,447.23
